date,airline,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay,arrival_delay,flight_duration,distance,delay_category,day_of_week,month,hour
2024-05-09 12:00:00,CX,HKG,JFK,602,608,832,833,6,1,2.3,1850,Minor Delay,Thursday,5,12
2024-05-09 13:00:00,AA,SYD,JFK,2137,2125,2407,2410,-12,3,2.7,2193,Early/On-time,Thursday,5,13
2024-05-09 14:00:00,KA,DXB,SIN,401,430,561,587,29,26,1.6,1272,Moderate Delay,Thursday,5,14
2024-05-09 15:00:00,QF,SIN,FRA,1334,1314,1744,1731,-20,-13,4.1,3242,Early/On-time,Thursday,5,15
2024-05-09 16:00:00,LH,DXB,LAX,1416,1469,1476,1542,53,66,0.6,500,Moderate Delay,Thursday,5,16
2024-05-09 17:00:00,SQ,SYD,LAX,2008,2011,2228,2244,3,16,2.2,1773,Minor Delay,Thursday,5,17
2024-05-09 18:00:00,QF,FRA,SYD,1635,1652,1985,1997,17,12,3.5,2836,Moderate Delay,Thursday,5,18
2024-05-09 19:00:00,EK,LAX,CDG,2321,2347,2631,2649,26,18,3.1,2476,Moderate Delay,Thursday,5,19
2024-05-09 20:00:00,AA,SYD,HKG,1730,1757,1860,1887,27,27,1.3,1025,Moderate Delay,Thursday,5,20
2024-05-09 21:00:00,DL,LHR,SYD,654,634,804,771,-20,-33,1.5,1191,Early/On-time,Thursday,5,21
2024-05-09 22:00:00,BA,JFK,LAX,2133,2167,2253,2289,34,36,1.2,993,Moderate Delay,Thursday,5,22
2024-05-09 23:00:00,DL,HKG,LHR,1723,1742,2043,2054,19,11,3.2,2599,Moderate Delay,Thursday,5,23
2024-05-10 00:00:00,QF,HKG,FRA,1859,1850,2019,2020,-9,1,1.6,1260,Early/On-time,Friday,5,0
2024-05-10 01:00:00,DL,CDG,LAX,1908,1896,2188,2171,-12,-17,2.8,2255,Early/On-time,Friday,5,1
2024-05-10 02:00:00,CX,LAX,HKG,645,645,925,908,0,-17,2.8,2264,Early/On-time,Friday,5,2
2024-05-10 03:00:00,DL,LHR,LAX,757,737,1307,1301,-20,-6,5.5,4368,Early/On-time,Friday,5,3
2024-05-10 04:00:00,UA,JFK,DXB,1242,1303,1532,1594,61,62,2.9,2313,Major Delay,Friday,5,4
2024-05-10 05:00:00,LH,HKG,DXB,1701,1755,1851,1905,54,54,1.5,1188,Moderate Delay,Friday,5,5
2024-05-10 06:00:00,AA,LHR,NRT,2320,2343,2390,2423,23,33,0.7,539,Moderate Delay,Friday,5,6
2024-05-10 07:00:00,DL,DXB,HKG,1033,1036,1253,1264,3,11,2.2,1724,Minor Delay,Friday,5,7
2024-05-10 08:00:00,KA,CDG,SIN,826,830,1066,1063,4,-3,2.4,1880,Minor Delay,Friday,5,8
2024-05-10 09:00:00,LH,SYD,CDG,2236,2268,2296,2324,32,28,0.6,500,Moderate Delay,Friday,5,9
2024-05-10 10:00:00,LH,SYD,SIN,6,68,166,217,62,51,1.6,1286,Major Delay,Friday,5,10
2024-05-10 11:00:00,DL,FRA,CDG,2121,2114,2411,2390,-7,-21,2.9,2297,Early/On-time,Friday,5,11
2024-05-10 12:00:00,LH,JFK,CDG,703,683,883,868,-20,-15,1.8,1467,Early/On-time,Friday,5,12
2024-05-10 13:00:00,BA,LHR,CDG,2013,2069,2383,2442,56,59,3.7,2968,Moderate Delay,Friday,5,13
2024-05-10 14:00:00,DL,NRT,JFK,1133,1113,1193,1180,-20,-13,0.6,500,Early/On-time,Friday,5,14
2024-05-10 15:00:00,CX,HKG,CDG,122,102,452,444,-20,-8,3.3,2676,Early/On-time,Friday,5,15
2024-05-10 16:00:00,QF,SIN,LAX,1443,1445,1803,1812,2,9,3.6,2913,Minor Delay,Friday,5,16
2024-05-10 17:00:00,UA,SIN,LHR,2041,2021,2411,2399,-20,-12,3.7,2956,Early/On-time,Friday,5,17
2024-05-10 18:00:00,SQ,SYD,HKG,2324,2367,2384,2407,43,23,0.6,500,Moderate Delay,Friday,5,18
2024-05-10 19:00:00,EK,NRT,LHR,1700,1735,1990,2022,35,32,2.9,2314,Moderate Delay,Friday,5,19
2024-05-10 20:00:00,LH,SIN,NRT,1650,1643,1820,1822,-7,2,1.7,1331,Early/On-time,Friday,5,20
2024-05-10 21:00:00,CX,LAX,LAX,1454,1502,1524,1561,48,37,0.7,593,Moderate Delay,Friday,5,21
2024-05-10 22:00:00,AA,LAX,CDG,1947,2000,2147,2200,53,53,2.0,1586,Moderate Delay,Friday,5,22
2024-05-10 23:00:00,AA,JFK,JFK,1914,1920,2054,2065,6,11,1.4,1095,Minor Delay,Friday,5,23
2024-05-11 00:00:00,EK,NRT,SYD,831,828,1191,1192,-3,1,3.6,2920,Early/On-time,Saturday,5,0
2024-05-11 01:00:00,UA,LAX,SIN,213,290,523,603,77,80,3.1,2513,Major Delay,Saturday,5,1
2024-05-11 02:00:00,LH,LAX,DXB,1940,1971,2050,2086,31,36,1.1,847,Moderate Delay,Saturday,5,2
2024-05-11 03:00:00,BA,SYD,HKG,1820,1837,1980,1998,17,18,1.6,1275,Moderate Delay,Saturday,5,3
2024-05-11 04:00:00,EK,SIN,LHR,1754,1804,1954,1990,50,36,2.0,1619,Moderate Delay,Saturday,5,4
2024-05-11 05:00:00,UA,JFK,LAX,1946,1965,2186,2210,19,24,2.4,1927,Moderate Delay,Saturday,5,5
2024-05-11 06:00:00,LH,LHR,SYD,757,752,1137,1134,-5,-3,3.8,3006,Early/On-time,Saturday,5,6
2024-05-11 07:00:00,CX,DXB,FRA,6,18,346,344,12,-2,3.4,2690,Minor Delay,Saturday,5,7
2024-05-11 08:00:00,QF,HKG,FRA,2335,2376,2595,2649,41,54,2.6,2051,Moderate Delay,Saturday,5,8
2024-05-11 09:00:00,BA,HKG,DXB,2320,2300,2540,2525,-20,-15,2.2,1739,Early/On-time,Saturday,5,9
2024-05-11 10:00:00,SQ,CDG,FRA,1449,1450,1509,1497,1,-12,0.6,500,Minor Delay,Saturday,5,10
2024-05-11 11:00:00,AA,DXB,SIN,1839,1890,2249,2292,51,43,4.1,3291,Moderate Delay,Saturday,5,11
2024-05-11 12:00:00,KA,DXB,NRT,911,906,1101,1091,-5,-10,1.9,1552,Early/On-time,Saturday,5,12
2024-05-11 13:00:00,CX,HKG,FRA,1114,1170,1554,1605,56,51,4.4,3554,Moderate Delay,Saturday,5,13
2024-05-11 14:00:00,AA,HKG,DXB,514,566,784,838,52,54,2.7,2196,Moderate Delay,Saturday,5,14
2024-05-11 15:00:00,DL,LHR,NRT,1216,1224,1716,1715,8,-1,5.0,4025,Minor Delay,Saturday,5,15
2024-05-11 16:00:00,KA,NRT,SIN,333,326,663,667,-7,4,3.3,2606,Early/On-time,Saturday,5,16
2024-05-11 17:00:00,AA,NRT,DXB,1243,1244,1313,1324,1,11,0.7,567,Minor Delay,Saturday,5,17
2024-05-11 18:00:00,UA,LHR,FRA,1634,1723,1804,1899,89,95,1.7,1385,Major Delay,Saturday,5,18
2024-05-11 19:00:00,BA,SIN,CDG,38,104,268,334,66,66,2.3,1830,Major Delay,Saturday,5,19
2024-05-11 20:00:00,AA,DXB,HKG,437,450,577,599,13,22,1.4,1126,Minor Delay,Saturday,5,20
2024-05-11 21:00:00,SQ,FRA,FRA,2313,2305,2513,2503,-8,-10,2.0,1622,Early/On-time,Saturday,5,21
2024-05-11 22:00:00,QF,DXB,DXB,1654,1667,1734,1740,13,6,0.8,633,Minor Delay,Saturday,5,22
2024-05-11 23:00:00,UA,CDG,HKG,1758,1775,2008,2036,17,28,2.5,2005,Moderate Delay,Saturday,5,23
2024-05-12 00:00:00,CX,HKG,HKG,604,584,884,867,-20,-17,2.8,2237,Early/On-time,Sunday,5,0
2024-05-12 01:00:00,CX,DXB,NRT,1529,1541,1649,1655,12,6,1.2,995,Minor Delay,Sunday,5,1
2024-05-12 02:00:00,CX,HKG,SIN,703,752,1193,1238,49,45,4.9,3940,Moderate Delay,Sunday,5,2
2024-05-12 03:00:00,CX,DXB,FRA,1114,1094,1374,1347,-20,-27,2.6,2063,Early/On-time,Sunday,5,3
2024-05-12 04:00:00,QF,CDG,SYD,1338,1372,1488,1542,34,54,1.5,1183,Moderate Delay,Sunday,5,4
2024-05-12 05:00:00,AA,SIN,CDG,1834,1885,1894,1945,51,51,0.6,500,Moderate Delay,Sunday,5,5
2024-05-12 06:00:00,LH,FRA,SIN,1044,1038,1304,1299,-6,-5,2.6,2059,Early/On-time,Sunday,5,6
2024-05-12 07:00:00,AA,LAX,SYD,1109,1169,1329,1396,60,67,2.2,1739,Moderate Delay,Sunday,5,7
2024-05-12 08:00:00,DL,LHR,SYD,1254,1244,1604,1582,-10,-22,3.5,2783,Early/On-time,Sunday,5,8
2024-05-12 09:00:00,BA,LHR,LHR,701,724,931,964,23,33,2.3,1856,Moderate Delay,Sunday,5,9
2024-05-12 10:00:00,KA,FRA,NRT,43,43,143,137,0,-6,1.0,806,Early/On-time,Sunday,5,10
2024-05-12 11:00:00,LH,DXB,JFK,859,859,1319,1337,0,18,4.6,3670,Early/On-time,Sunday,5,11
2024-05-12 12:00:00,LH,LAX,LAX,123,115,423,412,-8,-11,3.0,2435,Early/On-time,Sunday,5,12
2024-05-12 13:00:00,AA,CDG,LAX,1327,1357,1547,1587,30,40,2.2,1745,Moderate Delay,Sunday,5,13
2024-05-12 14:00:00,LH,NRT,NRT,1221,1256,1491,1502,35,11,2.7,2164,Moderate Delay,Sunday,5,14
2024-05-12 15:00:00,EK,DXB,NRT,1543,1551,1853,1850,8,-3,3.1,2474,Minor Delay,Sunday,5,15
2024-05-12 16:00:00,EK,SIN,SYD,131,111,201,179,-20,-22,0.7,571,Early/On-time,Sunday,5,16
2024-05-12 17:00:00,DL,HKG,NRT,330,352,600,602,22,2,2.7,2157,Moderate Delay,Sunday,5,17
2024-05-12 18:00:00,KA,JFK,SYD,1118,1140,1308,1336,22,28,1.9,1549,Moderate Delay,Sunday,5,18
2024-05-12 19:00:00,SQ,DXB,SIN,1550,1553,1860,1866,3,6,3.1,2507,Minor Delay,Sunday,5,19
2024-05-12 20:00:00,QF,JFK,JFK,920,986,1080,1137,66,57,1.6,1259,Major Delay,Sunday,5,20
2024-05-12 21:00:00,AA,DXB,LHR,202,182,372,352,-20,-20,1.7,1395,Early/On-time,Sunday,5,21
2024-05-12 22:00:00,QF,FRA,SYD,305,285,765,753,-20,-12,4.6,3662,Early/On-time,Sunday,5,22
2024-05-12 23:00:00,SQ,JFK,NRT,531,520,931,899,-11,-32,4.0,3230,Early/On-time,Sunday,5,23
2024-05-13 00:00:00,AA,DXB,HKG,2201,2232,2261,2280,31,19,0.6,500,Moderate Delay,Monday,5,0
2024-05-13 01:00:00,AA,LHR,FRA,423,403,813,790,-20,-23,3.9,3156,Early/On-time,Monday,5,1
2024-05-13 02:00:00,KA,JFK,LAX,1744,1725,1984,1965,-19,-19,2.4,1926,Early/On-time,Monday,5,2
2024-05-13 03:00:00,QF,DXB,JFK,258,296,418,456,38,38,1.6,1291,Moderate Delay,Monday,5,3
2024-05-13 04:00:00,EK,NRT,FRA,959,982,1079,1110,23,31,1.2,992,Moderate Delay,Monday,5,4
2024-05-13 05:00:00,CX,HKG,DXB,1026,1047,1156,1181,21,25,1.3,1050,Moderate Delay,Monday,5,5
2024-05-13 06:00:00,QF,NRT,NRT,1808,1841,1968,2007,33,39,1.6,1320,Moderate Delay,Monday,5,6
2024-05-13 07:00:00,BA,LAX,SYD,1312,1310,1422,1407,-2,-15,1.1,872,Early/On-time,Monday,5,7
2024-05-13 08:00:00,BA,DXB,LHR,2054,2053,2134,2134,-1,0,0.8,645,Early/On-time,Monday,5,8
2024-05-13 09:00:00,AA,SYD,HKG,1013,1047,1133,1164,34,31,1.2,959,Moderate Delay,Monday,5,9
2024-05-13 10:00:00,CX,SIN,LHR,2050,2030,2340,2334,-20,-6,2.9,2323,Early/On-time,Monday,5,10
2024-05-13 11:00:00,UA,NRT,FRA,310,290,570,551,-20,-19,2.6,2050,Early/On-time,Monday,5,11
2024-05-13 12:00:00,SQ,JFK,HKG,2313,2311,2633,2625,-2,-8,3.2,2555,Early/On-time,Monday,5,12
2024-05-13 13:00:00,DL,FRA,CDG,2115,2152,2355,2400,37,45,2.4,1933,Moderate Delay,Monday,5,13
2024-05-13 14:00:00,CX,SIN,LAX,509,526,599,621,17,22,0.9,693,Moderate Delay,Monday,5,14
2024-05-13 15:00:00,DL,SYD,NRT,1619,1654,1929,1956,35,27,3.1,2494,Moderate Delay,Monday,5,15
2024-05-13 16:00:00,QF,CDG,DXB,2115,2095,2235,2212,-20,-23,1.2,995,Early/On-time,Monday,5,16
2024-05-13 17:00:00,QF,DXB,FRA,1859,1878,2189,2205,19,16,3.3,2646,Moderate Delay,Monday,5,17
2024-05-13 18:00:00,DL,FRA,SYD,1257,1286,1357,1398,29,41,1.0,834,Moderate Delay,Monday,5,18
2024-05-13 19:00:00,SQ,DXB,LAX,2133,2113,2293,2275,-20,-18,1.6,1312,Early/On-time,Monday,5,19
2024-05-13 20:00:00,CX,LAX,DXB,956,991,1156,1198,35,42,2.0,1638,Moderate Delay,Monday,5,20
2024-05-13 21:00:00,UA,SYD,LHR,1015,1021,1345,1347,6,2,3.3,2674,Minor Delay,Monday,5,21
2024-05-13 22:00:00,AA,DXB,LAX,513,615,783,888,102,105,2.7,2175,Major Delay,Monday,5,22
2024-05-13 23:00:00,KA,JFK,DXB,152,132,402,395,-20,-7,2.5,2020,Early/On-time,Monday,5,23
2024-05-14 00:00:00,QF,LAX,DXB,27,78,517,565,51,48,4.9,3885,Moderate Delay,Tuesday,5,0
2024-05-14 01:00:00,BA,LHR,LHR,1017,1016,1077,1077,-1,0,0.6,500,Early/On-time,Tuesday,5,1
2024-05-14 02:00:00,SQ,CDG,DXB,1525,1505,1645,1612,-20,-33,1.2,961,Early/On-time,Tuesday,5,2
2024-05-14 03:00:00,KA,SYD,JFK,237,232,347,335,-5,-12,1.1,918,Early/On-time,Tuesday,5,3
2024-05-14 04:00:00,UA,HKG,HKG,406,424,466,481,18,15,0.6,500,Moderate Delay,Tuesday,5,4
2024-05-14 05:00:00,LH,FRA,JFK,1444,1485,1604,1635,41,31,1.6,1280,Moderate Delay,Tuesday,5,5
2024-05-14 06:00:00,AA,NRT,LHR,1433,1494,1773,1847,61,74,3.4,2687,Major Delay,Tuesday,5,6
2024-05-14 07:00:00,QF,DXB,SIN,346,398,526,570,52,44,1.8,1408,Moderate Delay,Tuesday,5,7
2024-05-14 08:00:00,AA,FRA,LAX,2248,2230,2458,2447,-18,-11,2.1,1666,Early/On-time,Tuesday,5,8
2024-05-14 09:00:00,KA,FRA,CDG,344,387,404,448,43,44,0.6,500,Moderate Delay,Tuesday,5,9
2024-05-14 10:00:00,AA,HKG,SYD,706,727,856,877,21,21,1.5,1203,Moderate Delay,Tuesday,5,10
2024-05-14 11:00:00,LH,HKG,SYD,632,623,822,827,-9,5,1.9,1538,Early/On-time,Tuesday,5,11
2024-05-14 12:00:00,KA,LAX,FRA,1634,1637,1964,1945,3,-19,3.3,2642,Minor Delay,Tuesday,5,12
2024-05-14 13:00:00,QF,SYD,FRA,1451,1440,1511,1499,-11,-12,0.6,500,Early/On-time,Tuesday,5,13
2024-05-14 14:00:00,CX,JFK,LHR,449,460,639,640,11,1,1.9,1544,Minor Delay,Tuesday,5,14
2024-05-14 15:00:00,BA,CDG,FRA,1238,1227,1628,1598,-11,-30,3.9,3086,Early/On-time,Tuesday,5,15
2024-05-14 16:00:00,KA,HKG,SYD,320,300,510,479,-20,-31,1.9,1554,Early/On-time,Tuesday,5,16
2024-05-14 17:00:00,EK,HKG,JFK,2148,2172,2208,2232,24,24,0.6,500,Moderate Delay,Tuesday,5,17
2024-05-14 18:00:00,LH,NRT,CDG,1627,1655,2037,2058,28,21,4.1,3279,Moderate Delay,Tuesday,5,18
2024-05-14 19:00:00,KA,LHR,SYD,2131,2135,2471,2483,4,12,3.4,2734,Minor Delay,Tuesday,5,19
2024-05-14 20:00:00,KA,HKG,JFK,1643,1694,2003,2052,51,49,3.6,2869,Moderate Delay,Tuesday,5,20
2024-05-14 21:00:00,EK,LHR,SIN,1315,1317,1375,1374,2,-1,0.6,500,Minor Delay,Tuesday,5,21
2024-05-14 22:00:00,QF,LAX,LHR,1355,1355,1795,1792,0,-3,4.4,3512,Early/On-time,Tuesday,5,22
2024-05-14 23:00:00,KA,JFK,NRT,1609,1638,1759,1788,29,29,1.5,1226,Moderate Delay,Tuesday,5,23
2024-05-15 00:00:00,BA,FRA,SIN,722,728,912,914,6,2,1.9,1490,Minor Delay,Wednesday,5,0
2024-05-15 01:00:00,AA,HKG,SIN,147,159,307,311,12,4,1.6,1297,Minor Delay,Wednesday,5,1
2024-05-15 02:00:00,QF,DXB,SYD,1251,1231,1621,1610,-20,-11,3.7,2946,Early/On-time,Wednesday,5,2
2024-05-15 03:00:00,BA,LHR,LHR,2149,2159,2379,2383,10,4,2.3,1820,Minor Delay,Wednesday,5,3
2024-05-15 04:00:00,QF,NRT,HKG,1514,1494,1824,1801,-20,-23,3.1,2481,Early/On-time,Wednesday,5,4
2024-05-15 05:00:00,BA,CDG,DXB,1554,1534,1814,1798,-20,-16,2.6,2075,Early/On-time,Wednesday,5,5
2024-05-15 06:00:00,LH,NRT,SIN,542,522,782,765,-20,-17,2.4,1904,Early/On-time,Wednesday,5,6
2024-05-15 07:00:00,BA,HKG,FRA,2149,2129,2279,2251,-20,-28,1.3,1053,Early/On-time,Wednesday,5,7
2024-05-15 08:00:00,DL,SYD,JFK,2305,2299,2785,2786,-6,1,4.8,3812,Early/On-time,Wednesday,5,8
2024-05-15 09:00:00,BA,FRA,HKG,332,328,402,403,-4,1,0.7,536,Early/On-time,Wednesday,5,9
2024-05-15 10:00:00,CX,JFK,LHR,254,283,554,584,29,30,3.0,2412,Moderate Delay,Wednesday,5,10
2024-05-15 11:00:00,CX,DXB,NRT,538,554,838,850,16,12,3.0,2376,Moderate Delay,Wednesday,5,11
2024-05-15 12:00:00,SQ,SYD,CDG,311,291,701,677,-20,-24,3.9,3154,Early/On-time,Wednesday,5,12
2024-05-15 13:00:00,DL,NRT,HKG,1751,1763,2171,2181,12,10,4.2,3388,Minor Delay,Wednesday,5,13
2024-05-15 14:00:00,DL,LHR,NRT,535,554,765,772,19,7,2.3,1862,Moderate Delay,Wednesday,5,14
2024-05-15 15:00:00,AA,LHR,SYD,430,430,750,750,0,0,3.2,2530,Early/On-time,Wednesday,5,15
2024-05-15 16:00:00,DL,SYD,LAX,809,817,1279,1295,8,16,4.7,3764,Minor Delay,Wednesday,5,16
2024-05-15 17:00:00,AA,LHR,DXB,1052,1067,1292,1315,15,23,2.4,1934,Minor Delay,Wednesday,5,17
2024-05-15 18:00:00,SQ,NRT,SYD,533,565,653,682,32,29,1.2,933,Moderate Delay,Wednesday,5,18
2024-05-15 19:00:00,SQ,SYD,LHR,1540,1520,1740,1730,-20,-10,2.0,1615,Early/On-time,Wednesday,5,19
2024-05-15 20:00:00,LH,NRT,LAX,1809,1811,1899,1920,2,21,0.9,695,Minor Delay,Wednesday,5,20
2024-05-15 21:00:00,CX,DXB,NRT,1051,1106,1351,1403,55,52,3.0,2371,Moderate Delay,Wednesday,5,21
2024-05-15 22:00:00,BA,FRA,LAX,2010,2062,2390,2448,52,58,3.8,3064,Moderate Delay,Wednesday,5,22
2024-05-15 23:00:00,BA,CDG,CDG,1456,1491,1686,1699,35,13,2.3,1878,Moderate Delay,Wednesday,5,23
2024-05-16 00:00:00,EK,DXB,FRA,2313,2339,2373,2387,26,14,0.6,500,Moderate Delay,Thursday,5,0
2024-05-16 01:00:00,EK,DXB,FRA,802,861,1182,1241,59,59,3.8,3021,Moderate Delay,Thursday,5,1
2024-05-16 02:00:00,UA,LHR,SYD,2356,2423,2416,2473,67,57,0.6,500,Major Delay,Thursday,5,2
2024-05-16 03:00:00,QF,HKG,SYD,1832,1838,1892,1918,6,26,0.6,500,Minor Delay,Thursday,5,3
2024-05-16 04:00:00,LH,SIN,LHR,1806,1787,2036,2022,-19,-14,2.3,1821,Early/On-time,Thursday,5,4
2024-05-16 05:00:00,UA,LHR,LHR,2303,2304,2583,2593,1,10,2.8,2251,Minor Delay,Thursday,5,5
2024-05-16 06:00:00,UA,HKG,JFK,838,940,1138,1240,102,102,3.0,2422,Major Delay,Thursday,5,6
2024-05-16 07:00:00,KA,NRT,CDG,2247,2227,2487,2457,-20,-30,2.4,1933,Early/On-time,Thursday,5,7
2024-05-16 08:00:00,KA,SIN,LHR,309,305,779,770,-4,-9,4.7,3760,Early/On-time,Thursday,5,8
2024-05-16 09:00:00,UA,LHR,SIN,914,894,1174,1156,-20,-18,2.6,2065,Early/On-time,Thursday,5,9
2024-05-16 10:00:00,DL,SIN,CDG,815,828,1195,1202,13,7,3.8,3034,Minor Delay,Thursday,5,10
2024-05-16 11:00:00,QF,SIN,JFK,1837,1817,2187,2173,-20,-14,3.5,2786,Early/On-time,Thursday,5,11
2024-05-16 12:00:00,LH,LAX,FRA,1403,1409,1493,1506,6,13,0.9,707,Minor Delay,Thursday,5,12
2024-05-16 13:00:00,UA,FRA,HKG,1803,1783,2033,2013,-20,-20,2.3,1830,Early/On-time,Thursday,5,13
2024-05-16 14:00:00,BA,LAX,JFK,155,183,675,685,28,10,5.2,4123,Moderate Delay,Thursday,5,14
2024-05-16 15:00:00,QF,HKG,JFK,954,1000,1144,1207,46,63,1.9,1495,Moderate Delay,Thursday,5,15
2024-05-16 16:00:00,KA,JFK,SYD,1835,1834,2005,2002,-1,-3,1.7,1325,Early/On-time,Thursday,5,16
2024-05-16 17:00:00,BA,SYD,DXB,1626,1631,1896,1928,5,32,2.7,2170,Minor Delay,Thursday,5,17
2024-05-16 18:00:00,KA,CDG,LAX,1921,1926,2111,2122,5,11,1.9,1531,Minor Delay,Thursday,5,18
2024-05-16 19:00:00,KA,JFK,FRA,2321,2336,2471,2484,15,13,1.5,1206,Minor Delay,Thursday,5,19
2024-05-16 20:00:00,QF,SYD,NRT,2016,2024,2206,2218,8,12,1.9,1516,Minor Delay,Thursday,5,20
2024-05-16 21:00:00,KA,HKG,NRT,144,177,574,587,33,13,4.3,3432,Moderate Delay,Thursday,5,21
2024-05-16 22:00:00,SQ,HKG,LHR,1833,1879,2063,2119,46,56,2.3,1863,Moderate Delay,Thursday,5,22
2024-05-16 23:00:00,CX,NRT,FRA,1631,1617,1711,1722,-14,11,0.8,671,Early/On-time,Thursday,5,23
2024-05-17 00:00:00,SQ,CDG,SIN,1751,1751,1811,1791,0,-20,0.6,500,Early/On-time,Friday,5,0
2024-05-17 01:00:00,CX,FRA,LHR,1605,1642,2135,2170,37,35,5.3,4206,Moderate Delay,Friday,5,1
2024-05-17 02:00:00,EK,SIN,LHR,153,133,373,352,-20,-21,2.2,1776,Early/On-time,Friday,5,2
2024-05-17 03:00:00,EK,LAX,JFK,1832,1812,2132,2120,-20,-12,3.0,2434,Early/On-time,Friday,5,3
2024-05-17 04:00:00,KA,LAX,FRA,7,23,157,194,16,37,1.5,1228,Moderate Delay,Friday,5,4
2024-05-17 05:00:00,LH,HKG,LAX,1049,1073,1339,1366,24,27,2.9,2320,Moderate Delay,Friday,5,5
2024-05-17 06:00:00,LH,LAX,LHR,952,941,1382,1392,-11,10,4.3,3459,Early/On-time,Friday,5,6
2024-05-17 07:00:00,CX,HKG,DXB,435,428,605,599,-7,-6,1.7,1347,Early/On-time,Friday,5,7
2024-05-17 08:00:00,BA,SIN,CDG,1504,1492,1814,1806,-12,-8,3.1,2458,Early/On-time,Friday,5,8
2024-05-17 09:00:00,QF,HKG,SIN,2304,2288,2374,2361,-16,-13,0.7,594,Early/On-time,Friday,5,9
2024-05-17 10:00:00,KA,NRT,SIN,446,476,946,988,30,42,5.0,4022,Moderate Delay,Friday,5,10
2024-05-17 11:00:00,QF,FRA,LHR,2309,2289,2589,2565,-20,-24,2.8,2268,Early/On-time,Friday,5,11
2024-05-17 12:00:00,SQ,DXB,DXB,2239,2241,2439,2449,2,10,2.0,1587,Minor Delay,Friday,5,12
2024-05-17 13:00:00,LH,LHR,CDG,1157,1140,1367,1338,-17,-29,2.1,1702,Early/On-time,Friday,5,13
2024-05-17 14:00:00,DL,FRA,HKG,306,286,496,474,-20,-22,1.9,1489,Early/On-time,Friday,5,14
2024-05-17 15:00:00,SQ,FRA,SYD,2211,2247,2401,2431,36,30,1.9,1541,Moderate Delay,Friday,5,15
2024-05-17 16:00:00,SQ,JFK,SYD,529,524,589,584,-5,-5,0.6,500,Early/On-time,Friday,5,16
2024-05-17 17:00:00,CX,CDG,SYD,1824,1839,2064,2076,15,12,2.4,1902,Minor Delay,Friday,5,17
2024-05-17 18:00:00,AA,CDG,JFK,827,807,1057,1048,-20,-9,2.3,1860,Early/On-time,Friday,5,18
2024-05-17 19:00:00,SQ,SYD,SIN,1142,1130,1452,1432,-12,-20,3.1,2488,Early/On-time,Friday,5,19
2024-05-17 20:00:00,KA,LHR,NRT,1412,1444,1592,1607,32,15,1.8,1476,Moderate Delay,Friday,5,20
2024-05-17 21:00:00,UA,SIN,NRT,1546,1633,1696,1770,87,74,1.5,1228,Major Delay,Friday,5,21
2024-05-17 22:00:00,UA,DXB,JFK,1248,1228,1498,1487,-20,-11,2.5,1992,Early/On-time,Friday,5,22
2024-05-17 23:00:00,KA,DXB,LHR,2021,2024,2081,2075,3,-6,0.6,500,Minor Delay,Friday,5,23
2024-05-18 00:00:00,AA,CDG,FRA,2353,2375,2623,2648,22,25,2.7,2143,Moderate Delay,Saturday,5,0
2024-05-18 01:00:00,AA,FRA,FRA,617,609,677,667,-8,-10,0.6,500,Early/On-time,Saturday,5,1
2024-05-18 02:00:00,CX,NRT,SYD,2226,2261,2616,2659,35,43,3.9,3120,Moderate Delay,Saturday,5,2
2024-05-18 03:00:00,LH,SYD,FRA,1907,1891,2247,2229,-16,-18,3.4,2684,Early/On-time,Saturday,5,3
2024-05-18 04:00:00,QF,HKG,LHR,305,319,435,476,14,41,1.3,1073,Minor Delay,Saturday,5,4
2024-05-18 05:00:00,AA,SYD,HKG,1010,1005,1340,1353,-5,13,3.3,2661,Early/On-time,Saturday,5,5
2024-05-18 06:00:00,DL,JFK,JFK,728,774,988,1031,46,43,2.6,2111,Moderate Delay,Saturday,5,6
2024-05-18 07:00:00,CX,SYD,HKG,557,547,677,663,-10,-14,1.2,990,Early/On-time,Saturday,5,7
2024-05-18 08:00:00,EK,FRA,SIN,940,940,1000,1031,0,31,0.6,500,Early/On-time,Saturday,5,8
2024-05-18 09:00:00,BA,SIN,FRA,657,695,947,975,38,28,2.9,2316,Moderate Delay,Saturday,5,9
2024-05-18 10:00:00,EK,FRA,CDG,604,584,754,734,-20,-20,1.5,1205,Early/On-time,Saturday,5,10
2024-05-18 11:00:00,CX,CDG,SYD,306,318,696,708,12,12,3.9,3094,Minor Delay,Saturday,5,11
2024-05-18 12:00:00,SQ,SIN,JFK,221,201,471,451,-20,-20,2.5,2014,Early/On-time,Saturday,5,12
2024-05-18 13:00:00,QF,LAX,SYD,2358,2338,2518,2481,-20,-37,1.6,1300,Early/On-time,Saturday,5,13
2024-05-18 14:00:00,BA,SIN,FRA,646,667,1116,1141,21,25,4.7,3797,Moderate Delay,Saturday,5,14
2024-05-18 15:00:00,EK,SYD,LAX,352,333,672,644,-19,-28,3.2,2576,Early/On-time,Saturday,5,15
2024-05-18 16:00:00,BA,SYD,FRA,1253,1247,1313,1321,-6,8,0.6,500,Early/On-time,Saturday,5,16
2024-05-18 17:00:00,DL,SYD,JFK,1903,1927,2093,2103,24,10,1.9,1513,Moderate Delay,Saturday,5,17
